from_year,to_year,from_seccion,from_seccion_nombre,to_seccion,to_seccion_nombre,count
2015,2017,21,SANTA MARIA,3,COLON,142
2015,2017,8,JUAREZ CELMAN,23,TERCERO ARRIBA,138
2015,2017,26,UNION,13,RIO CUARTO,136
2015,2017,6,GRAL SAN MARTIN,20,SAN JUSTO,136
2015,2017,13,RIO CUARTO,3,COLON,134
2015,2017,6,GRAL SAN MARTIN,16,RIO SEGUNDO,134
2015,2017,16,RIO SEGUNDO,23,TERCERO ARRIBA,133
2015,2017,12,PUNILLA,13,RIO CUARTO,131
2015,2017,3,COLON,7,ISCHILIN,130
2015,2017,26,UNION,8,JUAREZ CELMAN,128
2015,2017,7,ISCHILIN,4,CRUZ DEL EJE,125
2015,2017,13,RIO CUARTO,12,PUNILLA,121
2015,2017,3,COLON,2,CALAMUCHITA,121
2015,2017,3,COLON,20,SAN JUSTO,121
2015,2017,5,GENERAL ROCA,1,CAPITAL,121
2015,2017,9,MARCOS JUAREZ,6,GRAL SAN MARTIN,121
2015,2017,21,SANTA MARIA,2,CALAMUCHITA,120
2015,2017,10,MINAS,4,CRUZ DEL EJE,119
2015,2017,23,TERCERO ARRIBA,8,JUAREZ CELMAN,119
2015,2017,3,COLON,13,RIO CUARTO,118
2015,2017,16,RIO SEGUNDO,21,SANTA MARIA,117
2015,2017,2,CALAMUCHITA,21,SANTA MARIA,115
2015,2017,13,RIO CUARTO,21,SANTA MARIA,113
2015,2017,13,RIO CUARTO,17,ROQUE SAENZ PEÑA,110
2015,2017,16,RIO SEGUNDO,3,COLON,110
2015,2017,6,GRAL SAN MARTIN,12,PUNILLA,110
2015,2017,3,COLON,16,RIO SEGUNDO,106
2015,2017,6,GRAL SAN MARTIN,13,RIO CUARTO,106
2015,2017,20,SAN JUSTO,13,RIO CUARTO,105
2015,2017,6,GRAL SAN MARTIN,8,JUAREZ CELMAN,105
2015,2017,13,RIO CUARTO,5,GENERAL ROCA,104
2015,2017,14,RIO PRIMERO,16,RIO SEGUNDO,103
2015,2017,13,RIO CUARTO,20,SAN JUSTO,101
2015,2017,11,POCHO,1,CAPITAL,99
2015,2017,12,PUNILLA,6,GRAL SAN MARTIN,99
2015,2017,9,MARCOS JUAREZ,12,PUNILLA,99
2015,2017,6,GRAL SAN MARTIN,3,COLON,97
2015,2017,13,RIO CUARTO,6,GRAL SAN MARTIN,94
2015,2017,3,COLON,6,GRAL SAN MARTIN,90
2015,2017,25,TULUMBA,3,COLON,88
2015,2017,1,CAPITAL,17,ROQUE SAENZ PEÑA,87
2015,2017,23,TERCERO ARRIBA,3,COLON,87
2015,2017,1,CAPITAL,11,POCHO,85
2015,2017,11,POCHO,18,SAN ALBERTO,85
2015,2017,20,SAN JUSTO,21,SANTA MARIA,84
2015,2017,23,TERCERO ARRIBA,12,PUNILLA,84
2015,2017,16,RIO SEGUNDO,12,PUNILLA,83
2015,2017,21,SANTA MARIA,13,RIO CUARTO,83
2015,2017,26,UNION,3,COLON,83
2015,2017,13,RIO CUARTO,26,UNION,82
2015,2017,9,MARCOS JUAREZ,13,RIO CUARTO,82
2015,2017,23,TERCERO ARRIBA,21,SANTA MARIA,81
2015,2017,18,SAN ALBERTO,12,PUNILLA,78
2015,2017,17,ROQUE SAENZ PEÑA,5,GENERAL ROCA,77
2015,2017,21,SANTA MARIA,16,RIO SEGUNDO,77
2015,2017,4,CRUZ DEL EJE,10,MINAS,77
2015,2017,8,JUAREZ CELMAN,26,UNION,77
2015,2017,16,RIO SEGUNDO,14,RIO PRIMERO,76
2015,2017,20,SAN JUSTO,26,UNION,76
2015,2017,22,SOBREMONTE,1,CAPITAL,76
2015,2017,12,PUNILLA,16,RIO SEGUNDO,75
2015,2017,3,COLON,23,TERCERO ARRIBA,75
2015,2017,4,CRUZ DEL EJE,7,ISCHILIN,75
2015,2017,9,MARCOS JUAREZ,3,COLON,75
2015,2017,3,COLON,15,RIO SECO,73
2015,2017,12,PUNILLA,9,MARCOS JUAREZ,72
2015,2017,25,TULUMBA,7,ISCHILIN,72
2015,2017,26,UNION,12,PUNILLA,72
2015,2017,12,PUNILLA,2,CALAMUCHITA,71
2015,2017,1,CAPITAL,5,GENERAL ROCA,70
2015,2017,7,ISCHILIN,12,PUNILLA,69
2015,2017,20,SAN JUSTO,23,TERCERO ARRIBA,67
2015,2017,26,UNION,20,SAN JUSTO,66
2015,2017,3,COLON,19,SAN JAVIER,66
2015,2017,12,PUNILLA,18,SAN ALBERTO,65
2015,2017,23,TERCERO ARRIBA,26,UNION,65
2015,2017,9,MARCOS JUAREZ,20,SAN JUSTO,65
2015,2017,3,COLON,25,TULUMBA,64
2015,2017,6,GRAL SAN MARTIN,2,CALAMUCHITA,64
2015,2017,6,GRAL SAN MARTIN,9,MARCOS JUAREZ,64
2015,2017,21,SANTA MARIA,23,TERCERO ARRIBA,63
2015,2017,15,RIO SECO,3,COLON,62
2015,2017,20,SAN JUSTO,9,MARCOS JUAREZ,62
2015,2017,26,UNION,16,RIO SEGUNDO,62
2015,2017,3,COLON,26,UNION,62
2015,2017,16,RIO SEGUNDO,26,UNION,61
2015,2017,2,CALAMUCHITA,12,PUNILLA,61
2015,2017,3,COLON,9,MARCOS JUAREZ,61
2015,2017,2,CALAMUCHITA,3,COLON,60
2015,2017,26,UNION,23,TERCERO ARRIBA,60
2015,2017,7,ISCHILIN,24,TOTORAL,60
2015,2017,13,RIO CUARTO,9,MARCOS JUAREZ,59
2015,2017,19,SAN JAVIER,13,RIO CUARTO,59
2015,2017,1,CAPITAL,22,SOBREMONTE,57
2015,2017,12,PUNILLA,23,TERCERO ARRIBA,57
2015,2017,19,SAN JAVIER,3,COLON,56
2015,2017,21,SANTA MARIA,20,SAN JUSTO,56
2015,2017,6,GRAL SAN MARTIN,21,SANTA MARIA,56
2015,2017,13,RIO CUARTO,19,SAN JAVIER,55
2015,2017,12,PUNILLA,26,UNION,54
2015,2017,20,SAN JUSTO,2,CALAMUCHITA,54
2015,2017,3,COLON,18,SAN ALBERTO,54
2015,2017,14,RIO PRIMERO,24,TOTORAL,53
2015,2017,4,CRUZ DEL EJE,21,SANTA MARIA,52
2015,2017,11,POCHO,12,PUNILLA,51
2015,2017,23,TERCERO ARRIBA,20,SAN JUSTO,51
2015,2017,13,RIO CUARTO,16,RIO SEGUNDO,50
2015,2017,10,MINAS,12,PUNILLA,49
2015,2017,5,GENERAL ROCA,17,ROQUE SAENZ PEÑA,49
2015,2017,14,RIO PRIMERO,12,PUNILLA,48
2015,2017,7,ISCHILIN,25,TULUMBA,48
2015,2017,25,TULUMBA,24,TOTORAL,47
2015,2017,9,MARCOS JUAREZ,2,CALAMUCHITA,46
2015,2017,9,MARCOS JUAREZ,23,TERCERO ARRIBA,46
2015,2017,12,PUNILLA,7,ISCHILIN,45
2015,2017,21,SANTA MARIA,4,CRUZ DEL EJE,45
2015,2017,19,SAN JAVIER,12,PUNILLA,44
2015,2017,12,PUNILLA,14,RIO PRIMERO,43
2015,2017,12,PUNILLA,19,SAN JAVIER,41
2015,2017,18,SAN ALBERTO,3,COLON,41
2015,2017,26,UNION,2,CALAMUCHITA,40
2015,2017,12,PUNILLA,10,MINAS,39
2015,2017,15,RIO SECO,25,TULUMBA,39
2015,2017,25,TULUMBA,15,RIO SECO,39
2015,2017,13,RIO CUARTO,18,SAN ALBERTO,38
2015,2017,24,TOTORAL,25,TULUMBA,37
2015,2017,16,RIO SEGUNDO,13,RIO CUARTO,36
2015,2017,16,RIO SEGUNDO,9,MARCOS JUAREZ,36
2015,2017,17,ROQUE SAENZ PEÑA,8,JUAREZ CELMAN,36
2015,2017,3,COLON,10,MINAS,36
2015,2017,8,JUAREZ CELMAN,16,RIO SEGUNDO,36
2015,2017,8,JUAREZ CELMAN,19,SAN JAVIER,36
2015,2017,9,MARCOS JUAREZ,8,JUAREZ CELMAN,36
2015,2017,10,MINAS,11,POCHO,35
2015,2017,14,RIO PRIMERO,21,SANTA MARIA,35
2015,2017,9,MARCOS JUAREZ,16,RIO SEGUNDO,35
2015,2017,11,POCHO,19,SAN JAVIER,34
2015,2017,2,CALAMUCHITA,6,GRAL SAN MARTIN,34
2015,2017,26,UNION,17,ROQUE SAENZ PEÑA,33
2015,2017,8,JUAREZ CELMAN,2,CALAMUCHITA,33
2015,2017,8,JUAREZ CELMAN,3,COLON,32
2015,2017,16,RIO SEGUNDO,8,JUAREZ CELMAN,31
2015,2017,17,ROQUE SAENZ PEÑA,12,PUNILLA,31
2015,2017,8,JUAREZ CELMAN,17,ROQUE SAENZ PEÑA,31
2015,2017,9,MARCOS JUAREZ,21,SANTA MARIA,31
2015,2017,17,ROQUE SAENZ PEÑA,26,UNION,30
2015,2017,18,SAN ALBERTO,11,POCHO,29
2015,2017,18,SAN ALBERTO,13,RIO CUARTO,29
2015,2017,19,SAN JAVIER,8,JUAREZ CELMAN,29
2015,2017,21,SANTA MARIA,14,RIO PRIMERO,29
2015,2017,23,TERCERO ARRIBA,9,MARCOS JUAREZ,29
2015,2017,24,TOTORAL,14,RIO PRIMERO,29
2015,2017,26,UNION,19,SAN JAVIER,28
2015,2017,8,JUAREZ CELMAN,12,PUNILLA,28
2015,2017,8,JUAREZ CELMAN,9,MARCOS JUAREZ,28
2015,2017,19,SAN JAVIER,11,POCHO,27
2015,2017,20,SAN JUSTO,19,SAN JAVIER,27
2015,2017,26,UNION,21,SANTA MARIA,27
2015,2017,4,CRUZ DEL EJE,20,SAN JUSTO,27
2015,2017,6,GRAL SAN MARTIN,14,RIO PRIMERO,27
2015,2017,6,GRAL SAN MARTIN,4,CRUZ DEL EJE,27
2015,2017,12,PUNILLA,25,TULUMBA,26
2015,2017,17,ROQUE SAENZ PEÑA,6,GRAL SAN MARTIN,26
2015,2017,21,SANTA MARIA,6,GRAL SAN MARTIN,26
2015,2017,24,TOTORAL,7,ISCHILIN,26
2015,2017,7,ISCHILIN,21,SANTA MARIA,26
2015,2017,11,POCHO,3,COLON,25
2015,2017,14,RIO PRIMERO,6,GRAL SAN MARTIN,25
2015,2017,2,CALAMUCHITA,20,SAN JUSTO,25
2015,2017,17,ROQUE SAENZ PEÑA,3,COLON,24
2015,2017,20,SAN JUSTO,18,SAN ALBERTO,24
2015,2017,21,SANTA MARIA,18,SAN ALBERTO,24
2015,2017,23,TERCERO ARRIBA,14,RIO PRIMERO,24
2015,2017,7,ISCHILIN,6,GRAL SAN MARTIN,24
2015,2017,16,RIO SEGUNDO,2,CALAMUCHITA,23
2015,2017,17,ROQUE SAENZ PEÑA,9,MARCOS JUAREZ,23
2015,2017,4,CRUZ DEL EJE,6,GRAL SAN MARTIN,23
2015,2017,9,MARCOS JUAREZ,17,ROQUE SAENZ PEÑA,23
2015,2017,13,RIO CUARTO,4,CRUZ DEL EJE,22
2015,2017,14,RIO PRIMERO,2,CALAMUCHITA,22
2015,2017,14,RIO PRIMERO,23,TERCERO ARRIBA,22
2015,2017,25,TULUMBA,12,PUNILLA,22
2015,2017,3,COLON,17,ROQUE SAENZ PEÑA,22
2015,2017,3,COLON,8,JUAREZ CELMAN,22
2015,2017,5,GENERAL ROCA,2,CALAMUCHITA,22
2015,2017,14,RIO PRIMERO,13,RIO CUARTO,21
2015,2017,20,SAN JUSTO,7,ISCHILIN,21
2015,2017,24,TOTORAL,12,PUNILLA,21
2015,2017,7,ISCHILIN,16,RIO SEGUNDO,21
2015,2017,8,JUAREZ CELMAN,20,SAN JUSTO,21
2015,2017,9,MARCOS JUAREZ,19,SAN JAVIER,21
2015,2017,12,PUNILLA,24,TOTORAL,20
2015,2017,12,PUNILLA,8,JUAREZ CELMAN,20
2015,2017,16,RIO SEGUNDO,4,CRUZ DEL EJE,20
2015,2017,19,SAN JAVIER,20,SAN JUSTO,20
2015,2017,19,SAN JAVIER,21,SANTA MARIA,20
2015,2017,19,SAN JAVIER,26,UNION,20
2015,2017,19,SAN JAVIER,9,MARCOS JUAREZ,20
2015,2017,2,CALAMUCHITA,9,MARCOS JUAREZ,20
2015,2017,20,SAN JUSTO,4,CRUZ DEL EJE,20
2015,2017,20,SAN JUSTO,8,JUAREZ CELMAN,20
2015,2017,23,TERCERO ARRIBA,19,SAN JAVIER,20
2015,2017,25,TULUMBA,14,RIO PRIMERO,20
2015,2017,4,CRUZ DEL EJE,13,RIO CUARTO,20
2015,2017,4,CRUZ DEL EJE,26,UNION,20
2015,2017,15,RIO SECO,21,SANTA MARIA,19
2015,2017,17,ROQUE SAENZ PEÑA,2,CALAMUCHITA,19
2015,2017,17,ROQUE SAENZ PEÑA,23,TERCERO ARRIBA,19
2015,2017,2,CALAMUCHITA,8,JUAREZ CELMAN,19
2015,2017,21,SANTA MARIA,25,TULUMBA,19
2015,2017,4,CRUZ DEL EJE,23,TERCERO ARRIBA,19
2015,2017,6,GRAL SAN MARTIN,24,TOTORAL,19
2015,2017,18,SAN ALBERTO,2,CALAMUCHITA,18
2015,2017,19,SAN JAVIER,4,CRUZ DEL EJE,18
2015,2017,25,TULUMBA,21,SANTA MARIA,18
2015,2017,4,CRUZ DEL EJE,14,RIO PRIMERO,18
2015,2017,5,GENERAL ROCA,12,PUNILLA,18
2015,2017,8,JUAREZ CELMAN,21,SANTA MARIA,18
2015,2017,10,MINAS,3,COLON,17
2015,2017,14,RIO PRIMERO,25,TULUMBA,17
2015,2017,18,SAN ALBERTO,21,SANTA MARIA,17
2015,2017,21,SANTA MARIA,19,SAN JAVIER,17
2015,2017,4,CRUZ DEL EJE,16,RIO SEGUNDO,17
2015,2017,4,CRUZ DEL EJE,19,SAN JAVIER,17
2015,2017,5,GENERAL ROCA,20,SAN JUSTO,17
2015,2017,14,RIO PRIMERO,4,CRUZ DEL EJE,16
2015,2017,15,RIO SECO,24,TOTORAL,16
2015,2017,16,RIO SEGUNDO,19,SAN JAVIER,16
2015,2017,17,ROQUE SAENZ PEÑA,21,SANTA MARIA,16
2015,2017,19,SAN JAVIER,23,TERCERO ARRIBA,16
2015,2017,21,SANTA MARIA,15,RIO SECO,16
2015,2017,21,SANTA MARIA,26,UNION,16
2015,2017,22,SOBREMONTE,3,COLON,16
2015,2017,24,TOTORAL,21,SANTA MARIA,16
2015,2017,26,UNION,18,SAN ALBERTO,16
2015,2017,3,COLON,22,SOBREMONTE,16
2015,2017,6,GRAL SAN MARTIN,19,SAN JAVIER,16
2015,2017,6,GRAL SAN MARTIN,7,ISCHILIN,16
2015,2017,11,POCHO,10,MINAS,15
2015,2017,12,PUNILLA,17,ROQUE SAENZ PEÑA,15
2015,2017,13,RIO CUARTO,14,RIO PRIMERO,15
2015,2017,14,RIO PRIMERO,19,SAN JAVIER,15
2015,2017,2,CALAMUCHITA,16,RIO SEGUNDO,15
2015,2017,2,CALAMUCHITA,26,UNION,15
2015,2017,21,SANTA MARIA,10,MINAS,15
2015,2017,22,SOBREMONTE,7,ISCHILIN,15
2015,2017,4,CRUZ DEL EJE,18,SAN ALBERTO,15
2015,2017,15,RIO SECO,12,PUNILLA,14
2015,2017,16,RIO SEGUNDO,7,ISCHILIN,14
2015,2017,19,SAN JAVIER,2,CALAMUCHITA,14
2015,2017,24,TOTORAL,20,SAN JUSTO,14
2015,2017,5,GENERAL ROCA,23,TERCERO ARRIBA,14
2015,2017,5,GENERAL ROCA,26,UNION,14
2015,2017,5,GENERAL ROCA,8,JUAREZ CELMAN,14
2015,2017,7,ISCHILIN,20,SAN JUSTO,14
2015,2017,12,PUNILLA,15,RIO SECO,13
2015,2017,19,SAN JAVIER,14,RIO PRIMERO,13
2015,2017,20,SAN JUSTO,24,TOTORAL,13
2015,2017,20,SAN JUSTO,5,GENERAL ROCA,13
2015,2017,21,SANTA MARIA,9,MARCOS JUAREZ,13
2015,2017,3,COLON,5,GENERAL ROCA,13
2015,2017,5,GENERAL ROCA,3,COLON,13
2015,2017,9,MARCOS JUAREZ,7,ISCHILIN,13
2015,2017,15,RIO SECO,23,TERCERO ARRIBA,12
2015,2017,16,RIO SEGUNDO,18,SAN ALBERTO,12
2015,2017,16,RIO SEGUNDO,25,TULUMBA,12
2015,2017,18,SAN ALBERTO,4,CRUZ DEL EJE,12
2015,2017,18,SAN ALBERTO,6,GRAL SAN MARTIN,12
2015,2017,22,SOBREMONTE,15,RIO SECO,12
2015,2017,25,TULUMBA,20,SAN JUSTO,12
2015,2017,6,GRAL SAN MARTIN,18,SAN ALBERTO,12
2015,2017,12,PUNILLA,11,POCHO,11
2015,2017,14,RIO PRIMERO,7,ISCHILIN,11
2015,2017,15,RIO SECO,14,RIO PRIMERO,11
2015,2017,15,RIO SECO,22,SOBREMONTE,11
2015,2017,25,TULUMBA,16,RIO SEGUNDO,11
2015,2017,25,TULUMBA,23,TERCERO ARRIBA,11
2015,2017,4,CRUZ DEL EJE,2,CALAMUCHITA,11
2015,2017,4,CRUZ DEL EJE,25,TULUMBA,11
2015,2017,7,ISCHILIN,14,RIO PRIMERO,11
2015,2017,9,MARCOS JUAREZ,4,CRUZ DEL EJE,11
2015,2017,9,MARCOS JUAREZ,5,GENERAL ROCA,11
2015,2017,15,RIO SECO,20,SAN JUSTO,10
2015,2017,16,RIO SEGUNDO,24,TOTORAL,10
2015,2017,18,SAN ALBERTO,26,UNION,10
2015,2017,19,SAN JAVIER,7,ISCHILIN,10
2015,2017,2,CALAMUCHITA,4,CRUZ DEL EJE,10
2015,2017,21,SANTA MARIA,17,ROQUE SAENZ PEÑA,10
2015,2017,21,SANTA MARIA,24,TOTORAL,10
2015,2017,22,SOBREMONTE,25,TULUMBA,10
2015,2017,23,TERCERO ARRIBA,15,RIO SECO,10
2015,2017,24,TOTORAL,15,RIO SECO,10
2015,2017,24,TOTORAL,4,CRUZ DEL EJE,10
2015,2017,4,CRUZ DEL EJE,24,TOTORAL,10
2015,2017,6,GRAL SAN MARTIN,17,ROQUE SAENZ PEÑA,10
2015,2017,10,MINAS,18,SAN ALBERTO,9
2015,2017,16,RIO SEGUNDO,15,RIO SECO,9
2015,2017,19,SAN JAVIER,6,GRAL SAN MARTIN,9
2015,2017,2,CALAMUCHITA,7,ISCHILIN,9
2015,2017,20,SAN JUSTO,17,ROQUE SAENZ PEÑA,9
2015,2017,21,SANTA MARIA,7,ISCHILIN,9
2015,2017,21,SANTA MARIA,8,JUAREZ CELMAN,9
2015,2017,22,SOBREMONTE,12,PUNILLA,9
2015,2017,23,TERCERO ARRIBA,17,ROQUE SAENZ PEÑA,9
2015,2017,24,TOTORAL,13,RIO CUARTO,9
2015,2017,24,TOTORAL,23,TERCERO ARRIBA,9
2015,2017,24,TOTORAL,6,GRAL SAN MARTIN,9
2015,2017,25,TULUMBA,4,CRUZ DEL EJE,9
2015,2017,26,UNION,14,RIO PRIMERO,9
2015,2017,4,CRUZ DEL EJE,9,MARCOS JUAREZ,9
2015,2017,5,GENERAL ROCA,21,SANTA MARIA,9
2015,2017,5,GENERAL ROCA,6,GRAL SAN MARTIN,9
2015,2017,7,ISCHILIN,22,SOBREMONTE,9
2015,2017,7,ISCHILIN,9,MARCOS JUAREZ,9
2015,2017,8,JUAREZ CELMAN,5,GENERAL ROCA,9
2015,2017,11,POCHO,21,SANTA MARIA,8
2015,2017,13,RIO CUARTO,24,TOTORAL,8
2015,2017,15,RIO SECO,4,CRUZ DEL EJE,8
2015,2017,16,RIO SEGUNDO,17,ROQUE SAENZ PEÑA,8
2015,2017,17,ROQUE SAENZ PEÑA,16,RIO SEGUNDO,8
2015,2017,17,ROQUE SAENZ PEÑA,19,SAN JAVIER,8
2015,2017,24,TOTORAL,16,RIO SEGUNDO,8
2015,2017,25,TULUMBA,22,SOBREMONTE,8
2015,2017,25,TULUMBA,6,GRAL SAN MARTIN,8
2015,2017,26,UNION,4,CRUZ DEL EJE,8
2015,2017,5,GENERAL ROCA,16,RIO SEGUNDO,8
2015,2017,7,ISCHILIN,2,CALAMUCHITA,8
2015,2017,7,ISCHILIN,23,TERCERO ARRIBA,8
2015,2017,12,PUNILLA,22,SOBREMONTE,7
2015,2017,14,RIO PRIMERO,15,RIO SECO,7
2015,2017,14,RIO PRIMERO,26,UNION,7
2015,2017,14,RIO PRIMERO,9,MARCOS JUAREZ,7
2015,2017,2,CALAMUCHITA,14,RIO PRIMERO,7
2015,2017,2,CALAMUCHITA,5,GENERAL ROCA,7
2015,2017,20,SAN JUSTO,25,TULUMBA,7
2015,2017,23,TERCERO ARRIBA,4,CRUZ DEL EJE,7
2015,2017,25,TULUMBA,19,SAN JAVIER,7
2015,2017,25,TULUMBA,26,UNION,7
2015,2017,25,TULUMBA,9,MARCOS JUAREZ,7
2015,2017,26,UNION,15,RIO SECO,7
2015,2017,26,UNION,5,GENERAL ROCA,7
2015,2017,3,COLON,11,POCHO,7
2015,2017,5,GENERAL ROCA,9,MARCOS JUAREZ,7
2015,2017,6,GRAL SAN MARTIN,25,TULUMBA,7
2015,2017,6,GRAL SAN MARTIN,5,GENERAL ROCA,7
2015,2017,8,JUAREZ CELMAN,18,SAN ALBERTO,7
2015,2017,10,MINAS,21,SANTA MARIA,6
2015,2017,12,PUNILLA,5,GENERAL ROCA,6
2015,2017,13,RIO CUARTO,11,POCHO,6
2015,2017,13,RIO CUARTO,22,SOBREMONTE,6
2015,2017,15,RIO SECO,16,RIO SEGUNDO,6
2015,2017,15,RIO SECO,26,UNION,6
2015,2017,15,RIO SECO,7,ISCHILIN,6
2015,2017,17,ROQUE SAENZ PEÑA,20,SAN JUSTO,6
2015,2017,18,SAN ALBERTO,8,JUAREZ CELMAN,6
2015,2017,19,SAN JAVIER,24,TOTORAL,6
2015,2017,2,CALAMUCHITA,17,ROQUE SAENZ PEÑA,6
2015,2017,2,CALAMUCHITA,18,SAN ALBERTO,6
2015,2017,23,TERCERO ARRIBA,18,SAN ALBERTO,6
2015,2017,23,TERCERO ARRIBA,25,TULUMBA,6
2015,2017,23,TERCERO ARRIBA,5,GENERAL ROCA,6
2015,2017,24,TOTORAL,19,SAN JAVIER,6
2015,2017,24,TOTORAL,2,CALAMUCHITA,6
2015,2017,24,TOTORAL,9,MARCOS JUAREZ,6
2015,2017,25,TULUMBA,13,RIO CUARTO,6
2015,2017,4,CRUZ DEL EJE,11,POCHO,6
2015,2017,4,CRUZ DEL EJE,5,GENERAL ROCA,6
2015,2017,4,CRUZ DEL EJE,8,JUAREZ CELMAN,6
2015,2017,9,MARCOS JUAREZ,15,RIO SECO,6
2015,2017,11,POCHO,23,TERCERO ARRIBA,5
2015,2017,14,RIO PRIMERO,5,GENERAL ROCA,5
2015,2017,16,RIO SEGUNDO,10,MINAS,5
2015,2017,18,SAN ALBERTO,16,RIO SEGUNDO,5
2015,2017,18,SAN ALBERTO,17,ROQUE SAENZ PEÑA,5
2015,2017,18,SAN ALBERTO,20,SAN JUSTO,5
2015,2017,19,SAN JAVIER,16,RIO SEGUNDO,5
2015,2017,22,SOBREMONTE,13,RIO CUARTO,5
2015,2017,22,SOBREMONTE,6,GRAL SAN MARTIN,5
2015,2017,24,TOTORAL,26,UNION,5
2015,2017,4,CRUZ DEL EJE,15,RIO SECO,5
2015,2017,5,GENERAL ROCA,19,SAN JAVIER,5
2015,2017,7,ISCHILIN,13,RIO CUARTO,5
2015,2017,7,ISCHILIN,19,SAN JAVIER,5
2015,2017,7,ISCHILIN,26,UNION,5
2015,2017,8,JUAREZ CELMAN,4,CRUZ DEL EJE,5
2015,2017,9,MARCOS JUAREZ,14,RIO PRIMERO,5
2015,2017,9,MARCOS JUAREZ,18,SAN ALBERTO,5
2015,2017,11,POCHO,13,RIO CUARTO,4
2015,2017,11,POCHO,4,CRUZ DEL EJE,4
2015,2017,13,RIO CUARTO,10,MINAS,4
2015,2017,13,RIO CUARTO,25,TULUMBA,4
2015,2017,13,RIO CUARTO,7,ISCHILIN,4
2015,2017,14,RIO PRIMERO,18,SAN ALBERTO,4
2015,2017,15,RIO SECO,2,CALAMUCHITA,4
2015,2017,15,RIO SECO,6,GRAL SAN MARTIN,4
2015,2017,15,RIO SECO,9,MARCOS JUAREZ,4
2015,2017,17,ROQUE SAENZ PEÑA,18,SAN ALBERTO,4
2015,2017,17,ROQUE SAENZ PEÑA,4,CRUZ DEL EJE,4
2015,2017,18,SAN ALBERTO,10,MINAS,4
2015,2017,18,SAN ALBERTO,9,MARCOS JUAREZ,4
2015,2017,19,SAN JAVIER,17,ROQUE SAENZ PEÑA,4
2015,2017,2,CALAMUCHITA,19,SAN JAVIER,4
2015,2017,2,CALAMUCHITA,25,TULUMBA,4
2015,2017,21,SANTA MARIA,5,GENERAL ROCA,4
2015,2017,22,SOBREMONTE,14,RIO PRIMERO,4
2015,2017,23,TERCERO ARRIBA,24,TOTORAL,4
2015,2017,23,TERCERO ARRIBA,7,ISCHILIN,4
2015,2017,25,TULUMBA,2,CALAMUCHITA,4
2015,2017,26,UNION,25,TULUMBA,4
2015,2017,26,UNION,7,ISCHILIN,4
2015,2017,5,GENERAL ROCA,18,SAN ALBERTO,4
2015,2017,5,GENERAL ROCA,4,CRUZ DEL EJE,4
2015,2017,6,GRAL SAN MARTIN,11,POCHO,4
2015,2017,6,GRAL SAN MARTIN,22,SOBREMONTE,4
2015,2017,7,ISCHILIN,15,RIO SECO,4
2015,2017,9,MARCOS JUAREZ,24,TOTORAL,4
2015,2017,9,MARCOS JUAREZ,25,TULUMBA,4
2015,2017,10,MINAS,19,SAN JAVIER,3
2015,2017,11,POCHO,6,GRAL SAN MARTIN,3
2015,2017,13,RIO CUARTO,15,RIO SECO,3
2015,2017,14,RIO PRIMERO,17,ROQUE SAENZ PEÑA,3
2015,2017,14,RIO PRIMERO,8,JUAREZ CELMAN,3
2015,2017,15,RIO SECO,19,SAN JAVIER,3
2015,2017,16,RIO SEGUNDO,5,GENERAL ROCA,3
2015,2017,17,ROQUE SAENZ PEÑA,24,TOTORAL,3
2015,2017,18,SAN ALBERTO,7,ISCHILIN,3
2015,2017,19,SAN JAVIER,15,RIO SECO,3
2015,2017,19,SAN JAVIER,25,TULUMBA,3
2015,2017,20,SAN JUSTO,15,RIO SECO,3
2015,2017,22,SOBREMONTE,16,RIO SEGUNDO,3
2015,2017,22,SOBREMONTE,24,TOTORAL,3
2015,2017,24,TOTORAL,17,ROQUE SAENZ PEÑA,3
2015,2017,24,TOTORAL,18,SAN ALBERTO,3
2015,2017,24,TOTORAL,22,SOBREMONTE,3
2015,2017,26,UNION,22,SOBREMONTE,3
2015,2017,26,UNION,24,TOTORAL,3
2015,2017,5,GENERAL ROCA,14,RIO PRIMERO,3
2015,2017,7,ISCHILIN,18,SAN ALBERTO,3
2015,2017,7,ISCHILIN,8,JUAREZ CELMAN,3
2015,2017,8,JUAREZ CELMAN,14,RIO PRIMERO,3
2015,2017,8,JUAREZ CELMAN,24,TOTORAL,3
2015,2017,10,MINAS,13,RIO CUARTO,2
2015,2017,10,MINAS,14,RIO PRIMERO,2
2015,2017,10,MINAS,2,CALAMUCHITA,2
2015,2017,10,MINAS,20,SAN JUSTO,2
2015,2017,11,POCHO,16,RIO SEGUNDO,2
2015,2017,11,POCHO,20,SAN JUSTO,2
2015,2017,14,RIO PRIMERO,10,MINAS,2
2015,2017,14,RIO PRIMERO,22,SOBREMONTE,2
2015,2017,15,RIO SECO,13,RIO CUARTO,2
2015,2017,16,RIO SEGUNDO,11,POCHO,2
2015,2017,16,RIO SEGUNDO,22,SOBREMONTE,2
2015,2017,17,ROQUE SAENZ PEÑA,25,TULUMBA,2
2015,2017,18,SAN ALBERTO,14,RIO PRIMERO,2
2015,2017,18,SAN ALBERTO,23,TERCERO ARRIBA,2
2015,2017,18,SAN ALBERTO,25,TULUMBA,2
2015,2017,19,SAN JAVIER,5,GENERAL ROCA,2
2015,2017,2,CALAMUCHITA,15,RIO SECO,2
2015,2017,20,SAN JUSTO,10,MINAS,2
